x,y,z,Ux,Uy,Uz,U_magnitude
19.9479,0.05,0.0625,-1.97672,0.0,-0.00440977,1.976724918766254
20.0521,0.05,0.0625,-1.9722,0.0,-0.00649403,1.9722106916923559
20.1563,0.05,0.0625,-1.96495,0.0,-0.0085875,1.964968765058684
20.2604,0.05,0.0625,-1.95497,0.0,-0.0106796,1.954999170014187
20.3646,0.05,0.0625,-1.94227,0.0,-0.0127588,1.9423119059197058
20.4687,0.05,0.0625,-1.92689,0.0,-0.014814,1.9269469444424254
20.5729,0.05,0.0625,-1.90886,0.0,-0.0168339,1.9089342261558437
20.6771,0.05,0.0625,-1.88826,0.0,-0.0188075,1.8883536611705578
20.7813,0.05,0.0625,-1.86517,0.0,-0.0207238,1.8652851269407689
20.8854,0.05,0.0625,-1.83966,0.0,-0.0225728,1.8397984799699778
20.9896,0.05,0.0625,-1.81186,0.0,-0.0243445,1.812023541315137
21.0937,0.05,0.0625,-1.78187,0.0,-0.0260302,1.7820601191351655
21.1979,0.05,0.0625,-1.74983,0.0,-0.0276216,1.7500479941094644
21.3021,0.05,0.0625,-1.71588,0.0,-0.0291117,1.7161269374603063
21.4062,0.05,0.0625,-1.68015,0.0,-0.030494,1.6804267037083171
21.5104,0.05,0.0625,-1.64281,0.0,-0.0317638,1.6431170485058089
21.6146,0.05,0.0625,-1.604,0.0,-0.0329168,1.6043377187245336
21.7188,0.05,0.0625,-1.5639,0.0,-0.0339504,1.5642684678980652
21.8229,0.05,0.0625,-1.52267,0.0,-0.0348627,1.5230690518657681
21.9271,0.05,0.0625,-1.48047,0.0,-0.0356534,1.4808992490482127
22.0312,0.05,0.0625,-1.43746,0.0,-0.0363228,1.437918842424648
22.1354,0.05,0.0625,-1.39381,0.0,-0.0368727,1.3942976411459964
22.2396,0.05,0.0625,-1.34966,0.0,-0.0373056,1.3501754787402118
22.3438,0.05,0.0625,-1.30518,0.0,-0.0376254,1.3057222151457637
22.4479,0.05,0.0625,-1.26051,0.0,-0.0378364,1.2610777348224653
22.5521,0.05,0.0625,-1.21578,0.0,-0.0379445,1.2163719798976997
22.6562,0.05,0.0625,-1.17112,0.0,-0.0379559,1.1717349123179737
22.7604,0.05,0.0625,-1.12665,0.0,-0.0378781,1.1272865531707588
22.8646,0.05,0.0625,-1.08249,0.0,-0.0377195,1.0831469709971264
22.9688,0.05,0.0625,-1.03873,0.0,-0.0374897,1.0394063163681901
23.0729,0.05,0.0625,-0.995448,0.0,-0.0371991,0.9961428079069838
23.1771,0.05,0.0625,-0.952726,0.0,-0.0368599,0.9534387674643873
23.2812,0.05,0.0625,-0.91062,0.0,-0.0364859,0.9113506489265314
23.3854,0.05,0.0625,-0.869169,0.0,-0.036093,0.869918073849486
23.4896,0.05,0.0625,-0.828399,0.0,-0.0356999,0.8291678877410834
23.5938,0.05,0.0625,-0.788311,0.0,-0.035329,0.7891022563407102
23.6979,0.05,0.0625,-0.748885,0.0,-0.0350077,0.7497027959693694
23.8021,0.05,0.0625,-0.710072,0.0,-0.03477,0.71092277926931
23.9062,0.05,0.0625,-0.67179,0.0,-0.0346591,0.672683474832562
24.0104,0.05,0.0625,-0.633912,0.0,-0.0347312,0.6348627253174028
24.1146,0.05,0.0625,-0.596262,0.0,-0.0350601,0.5972918744265737
24.2187,0.05,0.0625,-0.55859,0.0,-0.035745,0.5597325192670157
24.3229,0.05,0.0625,-0.520548,0.0,-0.0369213,0.521855729773747
24.4271,0.05,0.0625,-0.481645,0.0,-0.0387786,0.48320356563560246
24.5313,0.05,0.0625,-0.441316,0.0,-0.0415801,0.44327047789358814
24.6354,0.05,0.0625,-0.399016,0.0,-0.0456598,0.4016199516857199
24.7396,0.05,0.0625,-0.353122,0.0,-0.0515225,0.3568609181323306
24.8437,0.05,0.0625,-0.29717,0.0,-0.0606381,0.3032935674748312
24.9479,0.05,0.0625,-0.226842,0.0,-0.075754,0.2391567717627916
