x,y,z,Ux,Uy,Uz,U_magnitude
41.772,0.05,9.7051,1.75285e-06,-1.36545e-15,5.8508e-07,1.8479182148839813e-06
41.9837,0.05,9.81892,1.99452e-06,0.0,7.54943e-07,2.1326155217593722e-06
42.1762,0.05,9.9224,6.57369e-07,0.0,2.34278e-07,6.978683138279027e-07
40.0455,0.05,8.79323,-8.66996e-05,0.0,-9.77816e-05,0.00013068305911142423
40.2618,0.05,8.90798,-1.8453e-05,-1.83045e-16,-3.74823e-05,4.177841574653113e-05
40.4781,0.05,9.0227,2.02647e-05,-2.09827e-16,2.1076e-07,2.0265795959389308e-05
40.6943,0.05,9.1374,3.43242e-05,0.0,1.8069e-05,3.878968247665866e-05
40.9104,0.05,9.25204,3.13249e-05,-3.03104e-16,2.09603e-05,3.769062928766247e-05
41.1264,0.05,9.36662,1.92357e-05,-3.91127e-16,1.46449e-05,2.4176129766776152e-05
41.3422,0.05,9.48108,7.43952e-06,-5.40161e-16,6.36658e-06,9.791823054304036e-06
41.5576,0.05,9.59531,1.64006e-06,-7.96935e-16,1.18204e-06,2.021636803483751e-06
41.772,0.05,9.70906,1.63565e-06,-1.44328e-24,4.70599e-07,1.7020030379823063e-06
41.9837,0.05,9.82135,1.84493e-06,-1.41703e-15,6.40505e-07,1.9529499122929393e-06
42.1762,0.05,9.92344,6.21459e-07,-7.30921e-16,2.06932e-07,6.550054513551777e-07
40.2618,0.05,8.92283,-1.79771e-05,3.13083e-16,-4.08785e-05,4.465677873134156e-05
40.4781,0.05,9.036,1.92496e-05,3.58908e-16,-1.96041e-06,1.9349168135299768e-05
40.6943,0.05,9.14913,3.28243e-05,0.0,1.6948e-05,3.694143167894282e-05
40.9104,0.05,9.26222,2.99994e-05,5.18618e-16,2.05812e-05,3.638062387865277e-05
41.1264,0.05,9.37524,1.84203e-05,6.69397e-16,1.46643e-05,2.3544620332041882e-05
41.3422,0.05,9.48814,7.10811e-06,9.24634e-16,6.45482e-06,9.601558675782802e-06
41.5576,0.05,9.60082,1.51602e-06,1.36423e-15,1.1643e-06,1.9115206330039968e-06
41.772,0.05,9.71302,1.53206e-06,1.94573e-15,3.70983e-07,1.5763363314626102e-06
41.9837,0.05,9.82378,1.71196e-06,2.43935e-15,5.40026e-07,1.7951142365532063e-06
42.1762,0.05,9.92448,5.94351e-07,1.24734e-15,1.85193e-07,6.225347849317337e-07
40.4781,0.05,9.0493,1.82984e-05,-1.57191e-16,-4.02605e-06,1.873607539380913e-05
40.6943,0.05,9.16087,3.13709e-05,0.0,1.58747e-05,3.5158775105228e-05
40.9104,0.05,9.2724,2.87029e-05,-2.27214e-16,2.02138e-05,3.5106326763847e-05
41.1264,0.05,9.38385,1.76235e-05,-2.93354e-16,1.46818e-05,2.2937807294726322e-05
41.3422,0.05,9.4952,6.7909e-06,-4.05295e-16,6.5444e-06,9.431091886414849e-06
41.5576,0.05,9.60632,1.41408e-06,-5.98057e-16,1.16015e-06,1.829090011153087e-06
41.772,0.05,9.71698,1.44841e-06,1.12015e-24,2.8715e-07,1.476599692062815e-06
41.9837,0.05,9.82622,1.59905e-06,-1.07407e-15,4.54019e-07,1.662255742917136e-06
42.1762,0.05,9.92552,5.74204e-07,-5.45098e-16,1.67739e-07,5.982028132138798e-07
40.6943,0.05,9.1726,2.99604e-05,0.0,1.48463e-05,3.343707809976823e-05
40.9104,0.05,9.28257,2.74375e-05,0.0,1.98584e-05,3.386993440811482e-05
41.1264,0.05,9.39247,1.68487e-05,0.0,1.46985e-05,2.235899358066011e-05
41.3422,0.05,9.50226,6.49146e-06,0.0,6.63571e-06,9.282871330342783e-06
41.5576,0.05,9.61183,1.33517e-06,0.0,1.16818e-06,1.7740697396945813e-06
41.772,0.05,9.72094,1.38562e-06,-7.6599e-16,2.18186e-07,1.4026930936580533e-06
41.9837,0.05,9.82865,1.50595e-06,0.0,3.81511e-07,1.5535237512252588e-06
42.1762,0.05,9.92656,5.59471e-07,0.0,1.53575e-07,5.801664248006774e-07
40.9104,0.05,9.29275,2.62019e-05,0.0,1.9514e-05,3.267010498314935e-05
41.1264,0.05,9.40109,1.60958e-05,0.0,1.47138e-05,2.1807583270046224e-05
